344|"['Yellow', 'Purple', 'Orange', 'Pink', 'Brown']"
345|"['Magenta', 'Brown', 'Red', 'Pink']"
346|"['Cyan', 'Green', 'Purple', 'Purple', 'White']"
347|"['Magenta', 'Orange', 'Beige']"
348|"['Magenta', 'White', 'Purple', 'Purple']"
349|"['Purple', 'Green', 'Pink', 'White', 'Purple']"
350|"['Orange', 'Orange', 'Blue']"
351|"['White', 'Cyan', 'Green', 'Magenta']"
352|"['Orange']"
353|"['Brown', 'Orange', 'Magenta']"
354|"['Orange', 'Cyan', 'Orange']"
355|"['Pink', 'Black', 'Magenta', 'Yellow']"
356|"['Green', 'Pink', 'White', 'Pink', 'Pink']"
357|"['Red', 'Orange', 'Green']"
448|"['Black', 'Yellow', 'Yellow', 'Cyan']"
358|"['Yellow', 'White', 'Black', 'Orange', 'Pink']"
359|"['Beige', 'Purple', 'Pink', 'Purple', 'Green']"
360|"['Orange', 'White']"
361|"['Black']"
362|"['White']"
363|"['Orange']"
364|"['Purple']"
365|"['Blue', 'Beige', 'Purple']"
366|"['Purple', 'Red']"
367|"['Red', 'Beige']"
368|"['Magenta']"
369|"['Pink']"
370|"['Black']"
371|"['White', 'Purple', 'Purple']"
372|"['Yellow', 'Magenta', 'Orange']"
373|"['Pink', 'Purple']"
374|"['Blue', 'Orange']"
375|"['Purple', 'Beige', 'Green', 'Blue']"
376|"['Magenta', 'Red']"
377|"['Blue']"
378|"['Orange', 'Red', 'Yellow', 'Yellow', 'Black']"
379|"['Blue', 'Beige']"
380|"['Beige', 'Orange', 'Pink', 'Blue', 'Orange']"
381|"['Green', 'Blue', 'Purple']"
382|"['Beige', 'Red', 'Black', 'Red', 'Green']"
383|"['Brown', 'Blue', 'Yellow', 'Yellow']"
384|"['Pink', 'Green', 'Purple', 'Yellow', 'Red']"
385|"['White', 'Brown', 'Beige']"
386|"['Green']"
387|"['Beige', 'Purple', 'Red', 'Beige', 'White']"
388|"['Magenta', 'Green', 'Green', 'Green', 'Cyan']"
389|"['Cyan', 'Pink', 'Purple']"
390|"['Magenta', 'Blue']"
391|"['Magenta', 'Beige', 'Cyan', 'White', 'White']"
392|"['Beige', 'Pink', 'White', 'Brown', 'Magenta']"
393|"['Orange']"
394|"['White', 'Yellow', 'Pink', 'Yellow']"
395|"['Brown', 'Magenta']"
396|"['Yellow', 'Red', 'Blue', 'Blue']"
397|"['Beige', 'White']"
398|"['Green', 'Cyan']"
399|"['Yellow', 'Red', 'Yellow']"
400|"['Green']"
401|"['Magenta', 'White', 'Orange']"
402|"['Blue', 'Pink', 'Blue', 'White']"
403|"['Yellow', 'Orange', 'White', 'Yellow', 'Orange']"
404|"['White', 'Purple', 'Beige', 'Red']"
405|"['Magenta', 'Yellow', 'Green', 'Magenta', 'Purple']"
406|"['Yellow', 'Black', 'Orange', 'Cyan', 'Green']"
407|"['Orange', 'Beige']"
408|"['Yellow', 'Orange']"
409|"['Beige']"
410|"['Orange', 'Magenta']"
411|"['Blue', 'Magenta', 'Cyan']"
412|"['Yellow', 'Cyan', 'Magenta', 'Yellow']"
413|"['Pink', 'Black', 'Cyan', 'Purple', 'Pink']"
414|"['Green', 'White']"
415|"['Yellow']"
416|"['Blue', 'White']"
417|"['Beige']"
418|"['Beige', 'Red', 'Blue', 'Magenta', 'Blue']"
419|"['Brown', 'Purple', 'Cyan', 'White']"
420|"['Beige']"
421|"['White', 'Green', 'Black']"
422|"['Cyan', 'Magenta']"
423|"['Yellow', 'White', 'Magenta']"
424|"['Brown', 'Purple']"
425|"['Cyan', 'Magenta', 'Magenta', 'Beige', 'Green']"
426|"['Yellow', 'Pink', 'Cyan']"
427|"['Purple', 'Yellow', 'Blue', 'Magenta', 'Blue']"
428|"['Beige', 'Pink', 'Orange', 'Purple']"
429|"['Red', 'Yellow', 'Black', 'Orange']"
430|"['Brown', 'White', 'Pink', 'White']"
431|"['White', 'Blue']"
432|"['Black', 'Orange']"
433|"['Purple']"
434|"['White', 'Beige', 'Brown', 'Red', 'Purple']"
435|"['Yellow', 'White', 'Red', 'Black']"
436|"['Blue', 'Beige', 'Blue', 'Green', 'Brown']"
437|"['Orange', 'Pink', 'Red', 'Green', 'Orange']"
438|"['Blue', 'Green']"
439|"['Magenta', 'Blue', 'Blue']"
440|"['Magenta', 'Purple', 'Red']"
441|"['Green']"
442|"['Brown', 'Orange', 'Brown', 'Brown', 'White']"
443|"['Cyan', 'Brown', 'Cyan']"
444|"['Black', 'Yellow']"
445|"['White', 'Cyan', 'Blue', 'Pink', 'Yellow']"
446|"['Red', 'Magenta']"
447|"['Blue', 'Green', 'Black']"
629|"['Brown']"
449|"['White', 'Beige', 'Purple', 'Brown', 'Magenta']"
450|"['Beige']"
451|"['Pink', 'Orange']"
452|"['White']"
453|"['Orange', 'Blue', 'Green', 'Beige']"
454|"['White', 'Magenta', 'Black', 'Pink']"
455|"['Beige', 'Red', 'Blue', 'Blue', 'Cyan']"
456|"['Red', 'Brown', 'Purple']"
457|"['Pink', 'Pink', 'Blue', 'Yellow', 'Brown']"
458|"['Beige', 'Purple', 'Red', 'Yellow']"
459|"['Brown', 'Pink', 'Yellow']"
460|"['Cyan', 'Pink', 'White', 'Black', 'Magenta']"
461|"['Magenta']"
462|"['Magenta', 'Red', 'Green']"
463|"['Black', 'Green', 'Blue', 'Cyan', 'Magenta']"
464|"['Cyan']"
465|"['Beige', 'Cyan']"
466|"['Cyan', 'Beige', 'Purple', 'Red']"
467|"['Magenta', 'Purple']"
468|"['Orange', 'Blue']"
469|"['Cyan', 'White', 'Magenta', 'Beige']"
470|"['Black', 'Red']"
471|"['Brown', 'Purple', 'Yellow', 'Red', 'Blue']"
472|"['White']"
473|"['Red', 'Black', 'Yellow', 'Beige', 'Blue']"
474|"['Brown']"
475|"['Cyan']"
476|"['Black']"
477|"['Red']"
478|"['Cyan', 'Black', 'Cyan']"
479|"['Black']"
480|"['Black', 'Brown']"
481|"['Orange', 'White']"
482|"['Cyan']"
483|"['Green', 'Purple', 'Pink', 'Yellow']"
484|"['Purple', 'Magenta', 'White', 'Magenta', 'Beige']"
485|"['Blue']"
486|"['Beige', 'Red']"
487|"['Black', 'Brown', 'Green', 'Black']"
488|"['Brown', 'Orange', 'Pink']"
489|"['Brown']"
490|"['Blue', 'Green', 'Black', 'Green']"
491|"['Pink', 'Purple', 'Cyan', 'Brown', 'Cyan']"
492|"['Red']"
493|"['Black']"
494|"['Magenta']"
495|"['Yellow', 'White', 'Magenta', 'Magenta']"
496|"['Cyan']"
497|"['Pink', 'Black', 'Magenta', 'Black']"
498|"['Beige', 'Blue', 'Green']"
499|"['Cyan', 'Green', 'Blue']"
500|"['Green', 'Magenta', 'Orange', 'Beige', 'White']"
501|"['Red', 'Green', 'Pink', 'Brown']"
502|"['Yellow', 'Purple', 'Purple', 'Beige', 'Brown']"
503|"['Pink', 'Red', 'Brown', 'Brown']"
504|"['Yellow']"
505|"['Magenta', 'Green', 'Cyan', 'Orange', 'Yellow']"
506|"['Brown', 'Red', 'Beige', 'Black']"
507|"['Blue']"
508|"['Blue']"
509|"['Cyan', 'Pink', 'Black']"
510|"['Black', 'Black']"
511|"['Green', 'Purple', 'Brown', 'White']"
512|"['Black', 'Beige']"
513|"['White', 'Beige', 'Yellow', 'Yellow']"
514|"['Green']"
515|"['Beige', 'Yellow', 'Beige', 'Brown']"
516|"['Brown', 'Brown', 'Yellow', 'Red']"
517|"['Brown', 'Cyan']"
518|"['Cyan', 'Cyan', 'Black', 'Magenta', 'Beige']"
519|"['Orange', 'Green']"
520|"['Green', 'Purple', 'Blue']"
521|"['Pink', 'Purple', 'Magenta', 'Beige', 'Black']"
522|"['White', 'Orange']"
523|"['White', 'Pink']"
524|"['White']"
525|"['Pink', 'Purple', 'Beige']"
526|"['Cyan', 'Yellow', 'Magenta']"
527|"['White', 'Beige', 'Black']"
528|"['Brown', 'Purple', 'Orange', 'Cyan']"
529|"['Brown', 'Cyan', 'Beige']"
530|"['Green', 'Green']"
531|"['Black', 'Blue', 'Brown']"
532|"['Purple', 'Brown', 'Blue', 'Pink', 'Magenta']"
533|"['Green', 'Pink', 'Cyan']"
534|"['Purple', 'Magenta', 'Magenta', 'Yellow']"
535|"['Orange', 'Red']"
536|"['Beige', 'Black', 'Orange', 'Cyan', 'Yellow']"
537|"['Blue', 'Red', 'Brown', 'Beige']"
538|"['White', 'Yellow', 'Yellow']"
539|"['Brown', 'Beige', 'Green', 'Green']"
540|"['Cyan', 'Magenta', 'Cyan', 'Cyan']"
541|"['White', 'Green', 'Pink']"
542|"['Purple', 'Red', 'Pink', 'Purple', 'Cyan']"
543|"['Brown', 'White', 'Blue', 'Green']"
544|"['Cyan', 'White']"
545|"['Green', 'Orange', 'White', 'Cyan', 'Beige']"
546|"['White', 'Orange', 'Red', 'Pink']"
547|"['Blue', 'Red', 'Green']"
548|"['Brown', 'Orange', 'Beige']"
549|"['Beige']"
550|"['Brown', 'Blue', 'Blue', 'Pink']"
551|"['Blue', 'Beige', 'Beige', 'Purple', 'White']"
552|"['White', 'Purple']"
553|"['Purple', 'Black', 'Cyan', 'Orange', 'Yellow']"
554|"['White', 'Orange', 'Yellow', 'Black', 'Purple']"
555|"['Magenta', 'Pink']"
556|"['Orange', 'Blue', 'Beige', 'Green']"
557|"['Blue', 'Purple', 'Purple', 'Red', 'Beige']"
558|"['Cyan', 'Yellow', 'Brown', 'Beige', 'Brown']"
559|"['Magenta', 'Black', 'Magenta']"
560|"['Magenta', 'Black']"
561|"['Yellow', 'Orange']"
562|"['Red', 'Yellow', 'White']"
563|"['Orange', 'Orange', 'Orange', 'Red', 'Purple']"
564|"['Green', 'Purple', 'Blue']"
565|"['Red', 'Green', 'Orange', 'Beige']"
566|"['Yellow', 'Brown', 'Purple', 'Orange']"
567|"['Beige', 'Black', 'Blue', 'Brown']"
568|"['Black']"
569|"['Magenta', 'Red', 'Green', 'Beige', 'Yellow']"
570|"['Black', 'Yellow', 'Cyan', 'Blue', 'Brown']"
571|"['White']"
572|"['Brown', 'Pink', 'Blue', 'Brown', 'Purple']"
573|"['Purple', 'Green']"
574|"['Cyan']"
575|"['Black', 'Brown', 'Cyan', 'Green']"
576|"['White', 'Purple', 'Purple', 'Red', 'Pink']"
577|"['Brown']"
578|"['Beige', 'Orange']"
579|"['Orange', 'Purple']"
580|"['Black', 'Red']"
581|"['Brown', 'Green', 'Red', 'Beige']"
582|"['Black', 'Red']"
583|"['Red', 'Cyan', 'Magenta', 'Cyan', 'Orange']"
584|"['Purple', 'Pink']"
585|"['Blue', 'Purple', 'White', 'Brown']"
586|"['White']"
587|"['Magenta', 'Pink', 'Blue', 'White', 'Orange']"
588|"['Green', 'Pink', 'White', 'Green']"
589|"['Purple', 'Cyan']"
590|"['White']"
591|"['Blue', 'Cyan', 'White']"
592|"['Red']"
593|"['Blue', 'Brown', 'Brown', 'Black', 'Red']"
594|"['Pink', 'Yellow']"
595|"['Brown', 'Pink', 'Orange', 'Magenta', 'Purple']"
596|"['Cyan', 'Yellow']"
597|"['Brown']"
598|"['Cyan', 'Beige']"
599|"['Brown', 'White']"
600|"['White', 'Yellow', 'Orange', 'Purple', 'Orange']"
601|"['Pink', 'Beige', 'Cyan', 'Purple']"
602|"['Blue']"
603|"['Green', 'Black', 'Orange']"
604|"['White', 'Red']"
605|"['Magenta', 'Purple']"
606|"['Brown', 'Magenta', 'Brown', 'Red']"
607|"['Red']"
608|"['Yellow', 'Yellow']"
609|"['Blue']"
610|"['Purple', 'Purple', 'Red', 'Orange', 'Black']"
611|"['Purple', 'Pink', 'Magenta']"
612|"['Pink', 'Pink']"
613|"['Purple', 'Blue', 'Red', 'Cyan']"
614|"['Red']"
615|"['Black', 'Black', 'Green']"
616|"['Brown', 'Purple', 'Pink', 'White']"
617|"['Red', 'Purple', 'Yellow', 'Purple', 'Magenta']"
618|"['White', 'Magenta', 'Purple', 'Brown', 'Cyan']"
619|"['Black', 'Red']"
620|"['Blue', 'Orange', 'Black', 'Purple']"
621|"['Pink', 'Red']"
622|"['Brown', 'Red', 'Pink']"
623|"['Beige', 'Green', 'Brown', 'Cyan', 'Black']"
624|"['Pink', 'Purple', 'Cyan', 'Beige', 'White']"
625|"['Yellow', 'White']"
626|"['Magenta', 'Yellow']"
627|"['Purple']"
628|"['Orange', 'Cyan', 'Orange', 'Green', 'Green']"
631|"['Yellow', 'Pink', 'Yellow', 'Red']"
632|"['Cyan', 'Yellow', 'Pink', 'Pink', 'Yellow']"
633|"['Blue', 'Beige']"
634|"['Yellow', 'Brown', 'Brown', 'Brown']"
635|"['Yellow', 'Cyan', 'White', 'Magenta', 'Yellow']"
636|"['Blue', 'Cyan', 'Blue']"
637|"['Beige', 'Pink', 'White', 'Black', 'Cyan']"
638|"['Green', 'Yellow']"
639|"['Pink', 'Yellow', 'Beige']"
640|"['White', 'Magenta', 'White']"
641|"['Pink', 'Green']"
